"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3XUSYT70IT2TEEEINYQ69ABT0EL0DC","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Fri Dec 14 19:53:56 PST 2018","51","BatchId:3475380;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 17 19:53:56 PST 2018","","","3F1567XTNW68M13UIIKKR3FAXTTQ9R","A2RPYHATMG69C5","Submitted","Fri Dec 14 19:56:16 PST 2018","Fri Dec 14 20:04:05 PST 2018","Mon Dec 17 20:04:05 PST 2018","","","","469","100% (1/1)","100% (1/1)","0% (0/0)","5c147b62b5219_PYHATMG69C5A2R_93dca5283f70c"
"3XUSYT70IT2TEEEINYQ69ABT0EL0DC","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Fri Dec 14 19:53:56 PST 2018","51","BatchId:3475380;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 17 19:53:56 PST 2018","","","3F6KKYWMNB2ZMU3JE6X5953VJ3LDN8","A70L26UXLTGLC","Submitted","Fri Dec 14 19:55:42 PST 2018","Fri Dec 14 20:07:46 PST 2018","Mon Dec 17 20:07:46 PST 2018","","","","724","100% (2/2)","100% (1/1)","0% (0/0)","5c147d23797c4_L26UXLTGLCA70_57c669784adf0"
"3XUSYT70IT2TEEEINYQ69ABT0EL0DC","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Fri Dec 14 19:53:56 PST 2018","51","BatchId:3475380;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 17 19:53:56 PST 2018","","","3FTOP5WARFP94KB4NWHI1R2VGU7J0H","A8WUIM7FKXJJ0","Submitted","Fri Dec 14 19:55:41 PST 2018","Fri Dec 14 20:07:04 PST 2018","Mon Dec 17 20:07:04 PST 2018","","","","683","0% (0/0)","0% (0/0)","0% (0/0)","5c147b400b14a_UIM7FKXJJ0A8W_f6a0a21361c1b"
"3XUSYT70IT2TEEEINYQ69ABT0EL0DC","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Fri Dec 14 19:53:56 PST 2018","51","BatchId:3475380;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 17 19:53:56 PST 2018","","","3G2UL9A02DFBY0WHOC82727D22T67Y","A1OZN075MPLC9V","Submitted","Fri Dec 14 19:55:20 PST 2018","Fri Dec 14 20:11:01 PST 2018","Mon Dec 17 20:11:01 PST 2018","","","","941","0% (0/0)","0% (0/0)","0% (0/0)","5c147b302d434_ZN075MPLC9VA1O_6ae07c3595be3"
"3XUSYT70IT2TEEEINYQ69ABT0EL0DC","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Fri Dec 14 19:53:56 PST 2018","51","BatchId:3475380;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 17 19:53:56 PST 2018","","","3G2UL9A02DFBY0WHOC82727D22U760","A1I4UGT8ZJCB7J","Submitted","Fri Dec 14 20:01:14 PST 2018","Fri Dec 14 20:07:22 PST 2018","Mon Dec 17 20:07:22 PST 2018","","","","368","0% (0/0)","0% (0/0)","0% (0/0)","5c147c8f80331_4UGT8ZJCB7JA1I_1c4ad33c8a495"
"3XUSYT70IT2TEEEINYQ69ABT0EL0DC","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Fri Dec 14 19:53:56 PST 2018","51","BatchId:3475380;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 17 19:53:56 PST 2018","","","3I33IC7ZWF35Z1BE8D8JRGSRO6EA2W","A1V7PBZR5M9RBG","Submitted","Fri Dec 14 22:07:48 PST 2018","Fri Dec 14 22:17:21 PST 2018","Mon Dec 17 22:17:21 PST 2018","","","","573","0% (0/0)","0% (0/0)","0% (0/0)","5c149a387b993_7PBZR5M9RBGA1V_860d21ded8082"
"3XUSYT70IT2TEEEINYQ69ABT0EL0DC","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Fri Dec 14 19:53:56 PST 2018","51","BatchId:3475380;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 17 19:53:56 PST 2018","","","3JBT3HLQF832SGKSM3ZU4MRT81BZP7","A3UF6XXFFRR237","Submitted","Fri Dec 14 21:59:07 PST 2018","Fri Dec 14 22:29:23 PST 2018","Mon Dec 17 22:29:23 PST 2018","","","","1816","0% (0/0)","0% (0/0)","0% (0/0)","5c149842f41d7_F6XXFFRR237A3U_c5f5255cfe5f2"
"3XUSYT70IT2TEEEINYQ69ABT0EL0DC","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Fri Dec 14 19:53:56 PST 2018","51","BatchId:3475380;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 17 19:53:56 PST 2018","","","3JPSL1DZ5S01ON07UW63J4VPY0ONAG","A3EF8GZ0SK81BS","Submitted","Fri Dec 14 19:55:12 PST 2018","Fri Dec 14 20:06:22 PST 2018","Mon Dec 17 20:06:22 PST 2018","","","","670","100% (1/1)","100% (1/1)","0% (0/0)","5c147b23e7cf2_F8GZ0SK81BSA3E_b7d3427166c24"
"3XUSYT70IT2TEEEINYQ69ABT0EL0DC","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Fri Dec 14 19:53:56 PST 2018","51","BatchId:3475380;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 17 19:53:56 PST 2018","","","3K9FOBBF2HKIK6RBRNVTSIB0SCNNLY","A1S6Q6KQ746Y4B","Submitted","Fri Dec 14 19:56:04 PST 2018","Fri Dec 14 20:01:06 PST 2018","Mon Dec 17 20:01:06 PST 2018","","","","302","0% (0/0)","0% (0/0)","0% (0/0)","5c147b56a5f9a_6Q6KQ746Y4BA1S_1c2d7c9fc9af5"
"3XUSYT70IT2TEEEINYQ69ABT0EL0DC","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Fri Dec 14 19:53:56 PST 2018","51","BatchId:3475380;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 17 19:53:56 PST 2018","","","3LBXNTKX0RWSVY464WFCLBB3UWI9X9","AMHY3SNT6BTDR","Submitted","Fri Dec 14 20:11:29 PST 2018","Fri Dec 14 20:20:13 PST 2018","Mon Dec 17 20:20:13 PST 2018","","","","524","0% (0/0)","0% (0/0)","0% (0/0)","5c147ef70e810_Y3SNT6BTDRAMH_1f34f3808321d"
"3XUSYT70IT2TEEEINYQ69ABT0EL0DC","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Fri Dec 14 19:53:56 PST 2018","51","BatchId:3475380;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 17 19:53:56 PST 2018","","","3N2BF7Y2VQVAGSNLO11VNBTT654MHQ","AT60ESWGVSAG9","Submitted","Fri Dec 14 19:59:03 PST 2018","Fri Dec 14 20:03:26 PST 2018","Mon Dec 17 20:03:26 PST 2018","","","","263","0% (0/0)","0% (0/0)","0% (0/0)","5c147c0a84fa8_0ESWGVSAG9AT6_b1bf4ff7c55ae"
"3XUSYT70IT2TEEEINYQ69ABT0EL0DC","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Fri Dec 14 19:53:56 PST 2018","51","BatchId:3475380;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 17 19:53:56 PST 2018","","","3N2BF7Y2VQVAGSNLO11VNBTT76CMH1","A1QN1D21M88OXC","Submitted","Fri Dec 14 21:02:42 PST 2018","Fri Dec 14 22:36:28 PST 2018","Mon Dec 17 22:36:28 PST 2018","","","","5626","0% (0/0)","0% (0/0)","0% (0/0)","5c149ef2b671c_N1D21M88OXCA1Q_99c95a5dc0682"
"3XUSYT70IT2TEEEINYQ69ABT0EL0DC","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Fri Dec 14 19:53:56 PST 2018","51","BatchId:3475380;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 17 19:53:56 PST 2018","","","3NPI0JQDAO6664BTGBACIYQCM4APTZ","A1RM7LBODTYWMH","Submitted","Fri Dec 14 20:02:17 PST 2018","Fri Dec 14 20:10:07 PST 2018","Mon Dec 17 20:10:07 PST 2018","","","","470","0% (0/0)","0% (0/0)","0% (0/0)","5c147ccd6f3df_M7LBODTYWMHA1R_bd36961e0aff8"
"3XUSYT70IT2TEEEINYQ69ABT0EL0DC","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Fri Dec 14 19:53:56 PST 2018","51","BatchId:3475380;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 17 19:53:56 PST 2018","","","3OB0CAO74HQAA9CZ74P6H6G0FFIYHS","A2PWE9TKEM99BA","Submitted","Fri Dec 14 21:59:04 PST 2018","Fri Dec 14 22:07:04 PST 2018","Mon Dec 17 22:07:04 PST 2018","","","","480","100% (2/2)","100% (1/1)","0% (0/0)","5c1498a1dc7ab_WE9TKEM99BAA2P_e4f2f56808df2"
"3XUSYT70IT2TEEEINYQ69ABT0EL0DC","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Fri Dec 14 19:53:56 PST 2018","51","BatchId:3475380;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 17 19:53:56 PST 2018","","","3OE22WJIGIP66TRXGTFBNZ2OAE3UQM","A1DB6R422JVFAX","Submitted","Fri Dec 14 20:02:21 PST 2018","Fri Dec 14 20:05:34 PST 2018","Mon Dec 17 20:05:34 PST 2018","","","","193","0% (0/0)","0% (0/0)","0% (0/0)","5c147cd16a12c_B6R422JVFAXA1D_4dfc3aab5b6c6"
"3XUSYT70IT2TEEEINYQ69ABT0EL0DC","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Fri Dec 14 19:53:56 PST 2018","51","BatchId:3475380;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 17 19:53:56 PST 2018","","","3OJSZ2ATDSXFFWW3JTYXFWTD780572","A3VAMRQ6CQSNJ1","Submitted","Fri Dec 14 22:23:03 PST 2018","Fri Dec 14 22:53:01 PST 2018","Mon Dec 17 22:53:01 PST 2018","","","","1798","0% (0/0)","0% (0/0)","0% (0/0)","5c14a3d1e4f6d_AMRQ6CQSNJ1A3V_42c86e8a9c402"
"3XUSYT70IT2TEEEINYQ69ABT0EL0DC","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Fri Dec 14 19:53:56 PST 2018","51","BatchId:3475380;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 17 19:53:56 PST 2018","","","3OXV7EAXLERTXHVUM05CULVXY1N369","A9V64WMC7XIRB","Submitted","Fri Dec 14 22:07:34 PST 2018","Fri Dec 14 22:14:32 PST 2018","Mon Dec 17 22:14:32 PST 2018","","","","418","0% (0/0)","0% (0/0)","0% (0/0)","5c149a2c63b55_64WMC7XIRBA9V_7582806956211"
