"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"385MDVINFCGZPQFVQ152J3FA63OJW2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 15:15:38 PST 2018","52","BatchId:3475786;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 15:15:38 PST 2018","","","3A4NIXBJ760C2O6BFMGTF3M0OQLMLE","A2JJF5OFND2KL5","Submitted","Sat Dec 15 15:24:37 PST 2018","Sat Dec 15 16:26:32 PST 2018","Tue Dec 18 16:26:32 PST 2018","","","","3715","0% (0/0)","0% (0/0)","0% (0/0)","5c158f5cd6728_JF5OFND2KL5A2J_1c0351a3afff2"
"385MDVINFCGZPQFVQ152J3FA63OJW2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 15:15:38 PST 2018","52","BatchId:3475786;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 15:15:38 PST 2018","","","3AMW0RGHOD38BR69JFO09ZKKYQVNPC","AFSB8WBSUU2B4","Submitted","Sat Dec 15 15:16:19 PST 2018","Sat Dec 15 15:20:22 PST 2018","Tue Dec 18 15:20:22 PST 2018","","","","243","100% (10/10)","100% (1/1)","0% (0/0)","5c158b4971e9c_B8WBSUU2B4AFS_b931b821e86a3"
"385MDVINFCGZPQFVQ152J3FA63OJW2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 15:15:38 PST 2018","52","BatchId:3475786;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 15:15:38 PST 2018","","","3B837J3LDOXQ3HET439BDOU5M7RSRL","A2BVUVKIS50IR8","Submitted","Sat Dec 15 15:15:43 PST 2018","Sat Dec 15 15:28:12 PST 2018","Tue Dec 18 15:28:12 PST 2018","","","","749","100% (1/1)","0% (0/0)","0% (0/0)","5c158b582e948_VUVKIS50IR8A2B_2e15cf0b8f4e8"
"385MDVINFCGZPQFVQ152J3FA63OJW2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 15:15:38 PST 2018","52","BatchId:3475786;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 15:15:38 PST 2018","","","3BXQMRHWKZZFLET5O08U6QIJ1HVMUP","A12I4JOVZ1HZW8","Submitted","Sat Dec 15 17:19:06 PST 2018","Sat Dec 15 17:22:16 PST 2018","Tue Dec 18 17:22:16 PST 2018","","","","190","100% (6/6)","100% (1/1)","100% (1/1)","5c15a80da779c_I4JOVZ1HZW8A12_8b3750c1903f1"
"385MDVINFCGZPQFVQ152J3FA63OJW2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 15:15:38 PST 2018","52","BatchId:3475786;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 15:15:38 PST 2018","","","3DY46V3X3PJ0SSIKV0J0HCFHG5D551","A3EPBFTXWBRHVY","Submitted","Sat Dec 15 17:22:42 PST 2018","Sat Dec 15 17:35:57 PST 2018","Tue Dec 18 17:35:57 PST 2018","","","","795","0% (0/0)","0% (0/0)","0% (0/0)","5c15aacb8ad10_PBFTXWBRHVYA3E_7d10068f8bc13"
"385MDVINFCGZPQFVQ152J3FA63OJW2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 15:15:38 PST 2018","52","BatchId:3475786;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 15:15:38 PST 2018","","","3EFVCAY5L3ARM9G7I0UXU68D0WBJ85","A2TKHXY755FAM","Submitted","Sat Dec 15 17:57:46 PST 2018","Sat Dec 15 18:04:02 PST 2018","Tue Dec 18 18:04:02 PST 2018","","","","376","0% (0/0)","0% (0/0)","0% (0/0)","5c15b12fa0d09_KHXY755FAMA2T_e1b1ce074dc7a"
"385MDVINFCGZPQFVQ152J3FA63OJW2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 15:15:38 PST 2018","52","BatchId:3475786;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 15:15:38 PST 2018","","","3F6HPJW4JD126EEH9I4B95PIGSQ2WE","AGFYWCPRQIB6O","Submitted","Sat Dec 15 17:21:45 PST 2018","Sat Dec 15 17:25:29 PST 2018","Tue Dec 18 17:25:29 PST 2018","","","","224","100% (2/2)","0% (0/0)","0% (0/0)","5c15a8acb4dd6_YWCPRQIB6OAGF_e94f806f9c031"
"385MDVINFCGZPQFVQ152J3FA63OJW2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 15:15:38 PST 2018","52","BatchId:3475786;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 15:15:38 PST 2018","","","3FPRZHYEPY8EC7AVN8DK6DBWFX7V3R","A287DJPMVEM1CT","Submitted","Sat Dec 15 15:42:46 PST 2018","Sat Dec 15 15:46:13 PST 2018","Tue Dec 18 15:46:13 PST 2018","","","","207","0% (0/0)","0% (0/0)","0% (0/0)","5c15917ec598b_7DJPMVEM1CTA28_23c15ea8651dd"
"385MDVINFCGZPQFVQ152J3FA63OJW2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 15:15:38 PST 2018","52","BatchId:3475786;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 15:15:38 PST 2018","","","3G0WWMR1UVLTB37OJS3P94AU3MHNQ3","A26NGLGGFTATVN","Submitted","Sat Dec 15 15:16:19 PST 2018","Sat Dec 15 15:29:49 PST 2018","Tue Dec 18 15:29:49 PST 2018","","","","810","100% (5/5)","100% (3/3)","100% (1/1)","5c158c825bf0b_NGLGGFTATVNA26_62604fcabf749"
"385MDVINFCGZPQFVQ152J3FA63OJW2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 15:15:38 PST 2018","52","BatchId:3475786;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 15:15:38 PST 2018","","","3HFNH7HEMHFN1BQ2WOQUJK1X2AXGQQ","A3M8U8AWW4JPDF","Submitted","Sat Dec 15 15:32:48 PST 2018","Sat Dec 15 15:40:47 PST 2018","Tue Dec 18 15:40:47 PST 2018","","","","479","0% (0/0)","0% (0/0)","0% (0/0)","5c158f5dee92c_8U8AWW4JPDFA3M_80f0526627897"
"385MDVINFCGZPQFVQ152J3FA63OJW2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 15:15:38 PST 2018","52","BatchId:3475786;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 15:15:38 PST 2018","","","3I0BTBYZAXMZZ9639WILBEHJU2O0Y9","A3NUYAG56BPYBB","Submitted","Sat Dec 15 15:17:25 PST 2018","Sat Dec 15 15:41:06 PST 2018","Tue Dec 18 15:41:06 PST 2018","","","","1421","100% (1/1)","0% (0/0)","0% (0/0)","5c158ed34db6d_UYAG56BPYBBA3N_cf0ef929e891b"
"385MDVINFCGZPQFVQ152J3FA63OJW2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 15:15:38 PST 2018","52","BatchId:3475786;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 15:15:38 PST 2018","","","3I33IC7ZWF35Z1BE8D8JRGSRO9UA2I","A1B76WYZ47BQJ","Submitted","Sat Dec 15 19:19:57 PST 2018","Sat Dec 15 19:37:48 PST 2018","Tue Dec 18 19:37:48 PST 2018","","","","1071","100% (1/1)","0% (0/0)","0% (0/0)","5c15c53050263_76WYZ47BQJA1B_bb116c3a7b7f6"
"385MDVINFCGZPQFVQ152J3FA63OJW2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 15:15:38 PST 2018","52","BatchId:3475786;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 15:15:38 PST 2018","","","3IUZPWIU1O8XNUI7YOAF91BCXS0KW6","A1V2H0UF94ATWY","Submitted","Sat Dec 15 16:07:51 PST 2018","Sat Dec 15 16:21:52 PST 2018","Tue Dec 18 16:21:52 PST 2018","","","","841","100% (4/4)","100% (2/2)","0% (0/0)","5c1598fd9baec_2H0UF94ATWYA1V_1d9a01b8e65e6"
"385MDVINFCGZPQFVQ152J3FA63OJW2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 15:15:38 PST 2018","52","BatchId:3475786;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 15:15:38 PST 2018","","","3J88R45B2GZDNLKDLLB971BI045XP6","A2J8IMRYEO6ZIM","Submitted","Sat Dec 15 17:16:14 PST 2018","Sat Dec 15 17:36:06 PST 2018","Tue Dec 18 17:36:06 PST 2018","","","","1192","0% (0/0)","0% (0/0)","0% (0/0)","5c15a9e781291_8IMRYEO6ZIMA2J_2064ac45d9b19"
"385MDVINFCGZPQFVQ152J3FA63OJW2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 15:15:38 PST 2018","52","BatchId:3475786;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 15:15:38 PST 2018","","","3JAOYWH7VI5XV4NHQDCOAHGGORE9L2","A3JZWT5S2WBPCL","Submitted","Sat Dec 15 15:22:56 PST 2018","Sat Dec 15 15:29:06 PST 2018","Tue Dec 18 15:29:06 PST 2018","","","","370","0% (0/0)","0% (0/0)","0% (0/0)","5c158ce5287f8_ZWT5S2WBPCLA3J_a9854815cf512"
"385MDVINFCGZPQFVQ152J3FA63OJW2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 15:15:38 PST 2018","52","BatchId:3475786;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 15:15:38 PST 2018","","","3KRVW3HTZNMZ6111ZVDURP0VGKUSMZ","A2OEDX14YO8EFJ","Submitted","Sat Dec 15 15:42:14 PST 2018","Sat Dec 15 15:45:53 PST 2018","Tue Dec 18 15:45:53 PST 2018","","","","219","100% (4/4)","100% (4/4)","100% (2/2)","5c159159a6749_EDX14YO8EFJA2O_6e046c711b627"
"385MDVINFCGZPQFVQ152J3FA63OJW2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 15:15:38 PST 2018","52","BatchId:3475786;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 15:15:38 PST 2018","","","3L0KT67Y8EHZ0IQFIY15LKN2PU6SYN","AZ4VXFB3CJQ3I","Submitted","Sat Dec 15 15:24:57 PST 2018","Sat Dec 15 15:31:03 PST 2018","Tue Dec 18 15:31:03 PST 2018","","","","366","0% (0/0)","0% (0/0)","0% (0/0)","5c158d5fa5e01_VXFB3CJQ3IAZ4_2ecab92c0aaed"
"385MDVINFCGZPQFVQ152J3FA63OJW2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 15:15:38 PST 2018","52","BatchId:3475786;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 15:15:38 PST 2018","","","3M1CVSFP606MRKDZAOYKNYQU4F7QAB","A1S1RIZ03GVLS4","Submitted","Sat Dec 15 19:07:11 PST 2018","Sat Dec 15 19:11:50 PST 2018","Tue Dec 18 19:11:50 PST 2018","","","","279","100% (1/1)","100% (1/1)","100% (1/1)","5c15c169affa5_1RIZ03GVLS4A1S_340129871cbce"
"385MDVINFCGZPQFVQ152J3FA63OJW2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 15:15:38 PST 2018","52","BatchId:3475786;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 15:15:38 PST 2018","","","3NPI0JQDAO6664BTGBACIYQCN88TPA","A1JWKT0IS06YKL","Submitted","Sat Dec 15 19:48:47 PST 2018","Sat Dec 15 20:04:52 PST 2018","Tue Dec 18 20:04:52 PST 2018","","","","965","100% (1/1)","100% (1/1)","100% (1/1)","5c15cb225684b_WKT0IS06YKLA1J_10704c4d2f42c"
"385MDVINFCGZPQFVQ152J3FA63OJW2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 15:15:38 PST 2018","52","BatchId:3475786;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 15:15:38 PST 2018","","","3OLQQLKKNSQ8VAQYV3GXMG4ZBZYJET","A2PC8T3FGQHGK5","Submitted","Sat Dec 15 16:19:26 PST 2018","Sat Dec 15 16:39:35 PST 2018","Tue Dec 18 16:39:35 PST 2018","","","","1209","0% (0/0)","0% (0/0)","0% (0/0)","5c159cd3a1e3b_C8T3FGQHGK5A2P_2de8bbe75ab78"
"385MDVINFCGZPQFVQ152J3FA63OJW2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 15:15:38 PST 2018","52","BatchId:3475786;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 15:15:38 PST 2018","","","3OONKJ5DKCKOPI5B1P6CT4F07WLOB7","A2CF1L6HQ4CCC","Submitted","Sat Dec 15 15:18:29 PST 2018","Sat Dec 15 16:10:57 PST 2018","Tue Dec 18 16:10:57 PST 2018","","","","3148","0% (0/0)","0% (0/0)","0% (0/0)","5c158bfaa77b3_F1L6HQ4CCCA2C_9fdf15476870e"
"385MDVINFCGZPQFVQ152J3FA63OJW2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 15:15:38 PST 2018","52","BatchId:3475786;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 15:15:38 PST 2018","","","3OXV7EAXLERTXHVUM05CULVXY4F367","A3DHD2DM8YX0C5","Submitted","Sat Dec 15 15:19:17 PST 2018","Sat Dec 15 15:40:22 PST 2018","Tue Dec 18 15:40:22 PST 2018","","","","1265","0% (0/0)","0% (0/0)","0% (0/0)","5c158bfa415b8_HD2DM8YX0C5A3D_abdff29dddb1b"
"385MDVINFCGZPQFVQ152J3FA63OJW2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 15:15:38 PST 2018","52","BatchId:3475786;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 15:15:38 PST 2018","","","3PDJHANYK5H8RP2T1LUEYFW7H9YH6T","AZLZA0Q87TJZO","Submitted","Sat Dec 15 15:33:59 PST 2018","Sat Dec 15 15:38:04 PST 2018","Tue Dec 18 15:38:04 PST 2018","","","","245","0% (0/0)","0% (0/0)","0% (0/0)","5c158f86c67a7_ZA0Q87TJZOAZL_87de8506aca3b"
"385MDVINFCGZPQFVQ152J3FA63OJW2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 15:15:38 PST 2018","52","BatchId:3475786;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 15:15:38 PST 2018","","","3PM8NZGV8YHYNXLSLYQY761S50RQXQ","A33QOAS590VTQ5","Submitted","Sat Dec 15 15:17:01 PST 2018","Sat Dec 15 15:26:52 PST 2018","Tue Dec 18 15:26:52 PST 2018","","","","591","0% (0/0)","0% (0/0)","0% (0/0)","5c158b71d0af2_QOAS590VTQ5A33_dbc94f019743d"
