"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3ZXV7Q5FJBPA6QNUQKEGSBGFJCECFY","3V48FT8911WNA6T0GR5VVK67HL9MJO","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn [DO NOT TAKE THIS HIT IF YOU HAVE COMPLETED A SIMILAR ONE BEFORE]","robot, human-robot interaction, dialog","$0.70","Mon Nov 26 17:55:28 PST 2018","30","BatchId:3449942;OriginalHitTemplateId:920937340;","7200","259200","Thu Nov 29 17:55:28 PST 2018","","","3DZQRBDBSLGYKFTRTD8FVQRPC6ES36","A28X02I7Q5J48B","Submitted","Mon Nov 26 19:59:20 PST 2018","Mon Nov 26 20:22:42 PST 2018","Thu Nov 29 20:22:42 PST 2018","","","","1402","0% (0/0)","0% (0/0)","0% (0/0)","5bfcc527bb509_X02I7Q5J48BA28_b78c560c0391a"
"3ZXV7Q5FJBPA6QNUQKEGSBGFJCECFY","3V48FT8911WNA6T0GR5VVK67HL9MJO","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn [DO NOT TAKE THIS HIT IF YOU HAVE COMPLETED A SIMILAR ONE BEFORE]","robot, human-robot interaction, dialog","$0.70","Mon Nov 26 17:55:28 PST 2018","30","BatchId:3449942;OriginalHitTemplateId:920937340;","7200","259200","Thu Nov 29 17:55:28 PST 2018","","","3G5W44VEU7J1Q8S7JJ6XNYPOZGOKG5","A2LC2DS8OH7NCA","Submitted","Mon Nov 26 17:57:37 PST 2018","Mon Nov 26 18:16:06 PST 2018","Thu Nov 29 18:16:06 PST 2018","","","","1109","100% (1/1)","100% (1/1)","0% (0/0)","5bfca609743ff_C2DS8OH7NCAA2L_53b80a76547a9"
"3ZXV7Q5FJBPA6QNUQKEGSBGFJCECFY","3V48FT8911WNA6T0GR5VVK67HL9MJO","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn [DO NOT TAKE THIS HIT IF YOU HAVE COMPLETED A SIMILAR ONE BEFORE]","robot, human-robot interaction, dialog","$0.70","Mon Nov 26 17:55:28 PST 2018","30","BatchId:3449942;OriginalHitTemplateId:920937340;","7200","259200","Thu Nov 29 17:55:28 PST 2018","","","3H8DHMCCW9CYEOIGHT5PHDMRMO8KDV","A2RQMEPIHW5BOS","Submitted","Mon Nov 26 17:57:29 PST 2018","Mon Nov 26 18:20:26 PST 2018","Thu Nov 29 18:20:26 PST 2018","","","","1377","0% (0/0)","0% (0/0)","0% (0/0)","5bfca7f8ba226_QMEPIHW5BOSA2R_aafe4f9e0f108"
"3ZXV7Q5FJBPA6QNUQKEGSBGFJCECFY","3V48FT8911WNA6T0GR5VVK67HL9MJO","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn [DO NOT TAKE THIS HIT IF YOU HAVE COMPLETED A SIMILAR ONE BEFORE]","robot, human-robot interaction, dialog","$0.70","Mon Nov 26 17:55:28 PST 2018","30","BatchId:3449942;OriginalHitTemplateId:920937340;","7200","259200","Thu Nov 29 17:55:28 PST 2018","","","3H8DHMCCW9CYEOIGHT5PHDMRMOEDKU","A29RTM0C6FDCYW","Submitted","Mon Nov 26 18:30:16 PST 2018","Mon Nov 26 18:39:04 PST 2018","Thu Nov 29 18:39:04 PST 2018","","","","528","0% (0/0)","0% (0/0)","0% (0/0)","5bfcac4506065_RTM0C6FDCYWA29_80cc76551ca21"
"3ZXV7Q5FJBPA6QNUQKEGSBGFJCECFY","3V48FT8911WNA6T0GR5VVK67HL9MJO","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn [DO NOT TAKE THIS HIT IF YOU HAVE COMPLETED A SIMILAR ONE BEFORE]","robot, human-robot interaction, dialog","$0.70","Mon Nov 26 17:55:28 PST 2018","30","BatchId:3449942;OriginalHitTemplateId:920937340;","7200","259200","Thu Nov 29 17:55:28 PST 2018","","","3IAS3U3I0FHAIBG6ER8FMRCX23B2BL","A2R89RXGEVG05I","Submitted","Mon Nov 26 17:57:44 PST 2018","Mon Nov 26 18:04:16 PST 2018","Thu Nov 29 18:04:16 PST 2018","","","","392","0% (0/0)","0% (0/0)","0% (0/0)","5bfca4a23f12c_89RXGEVG05IA2R_14f869eb91ec4"
"3ZXV7Q5FJBPA6QNUQKEGSBGFJCECFY","3V48FT8911WNA6T0GR5VVK67HL9MJO","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn [DO NOT TAKE THIS HIT IF YOU HAVE COMPLETED A SIMILAR ONE BEFORE]","robot, human-robot interaction, dialog","$0.70","Mon Nov 26 17:55:28 PST 2018","30","BatchId:3449942;OriginalHitTemplateId:920937340;","7200","259200","Thu Nov 29 17:55:28 PST 2018","","","3JWH6J9I9SE67X5Z0A6ZEFFVDY4BNN","A17WS5TP6OPH7R","Submitted","Mon Nov 26 18:10:11 PST 2018","Mon Nov 26 18:29:42 PST 2018","Thu Nov 29 18:29:42 PST 2018","","","","1171","0% (0/0)","0% (0/0)","0% (0/0)","5bfca805df951_WS5TP6OPH7RA17_ae56e97a76313"
"3ZXV7Q5FJBPA6QNUQKEGSBGFJCECFY","3V48FT8911WNA6T0GR5VVK67HL9MJO","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn [DO NOT TAKE THIS HIT IF YOU HAVE COMPLETED A SIMILAR ONE BEFORE]","robot, human-robot interaction, dialog","$0.70","Mon Nov 26 17:55:28 PST 2018","30","BatchId:3449942;OriginalHitTemplateId:920937340;","7200","259200","Thu Nov 29 17:55:28 PST 2018","","","3PH3VY7DJLYSCPHTYPDPWGZPXEAWZN","AYVN0PLH89WSO","Submitted","Mon Nov 26 20:08:46 PST 2018","Mon Nov 26 20:15:26 PST 2018","Thu Nov 29 20:15:26 PST 2018","","","","400","0% (0/0)","0% (0/0)","0% (0/0)","5bfcc356cbde1_N0PLH89WSOAYV_edc78619ab48c"
"3ZXV7Q5FJBPA6QNUQKEGSBGFJCECFY","3V48FT8911WNA6T0GR5VVK67HL9MJO","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn [DO NOT TAKE THIS HIT IF YOU HAVE COMPLETED A SIMILAR ONE BEFORE]","robot, human-robot interaction, dialog","$0.70","Mon Nov 26 17:55:28 PST 2018","30","BatchId:3449942;OriginalHitTemplateId:920937340;","7200","259200","Thu Nov 29 17:55:28 PST 2018","","","3QAVNHZ3EM5B0NXMIJQO6CR0QMXAL5","A1UHNDB2EQ8TK0","Submitted","Mon Nov 26 19:46:58 PST 2018","Mon Nov 26 20:10:00 PST 2018","Thu Nov 29 20:10:00 PST 2018","","","","1382","100% (3/3)","0% (0/0)","0% (0/0)","A1UHNDB2EQ8TK0"
"3ZXV7Q5FJBPA6QNUQKEGSBGFJCECFY","3V48FT8911WNA6T0GR5VVK67HL9MJO","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn [DO NOT TAKE THIS HIT IF YOU HAVE COMPLETED A SIMILAR ONE BEFORE]","robot, human-robot interaction, dialog","$0.70","Mon Nov 26 17:55:28 PST 2018","30","BatchId:3449942;OriginalHitTemplateId:920937340;","7200","259200","Thu Nov 29 17:55:28 PST 2018","","","3QJOXOW4XJSYWIWJY0TP28WGB6PMEI","A3ANJRMHMVC97K","Submitted","Mon Nov 26 20:26:19 PST 2018","Mon Nov 26 20:43:56 PST 2018","Thu Nov 29 20:43:56 PST 2018","","","","1057","0% (0/0)","0% (0/0)","0% (0/0)","5bfcc87fb2d06_NJRMHMVC97KA3A_fb0bf2d691483"
"3ZXV7Q5FJBPA6QNUQKEGSBGFJCECFY","3V48FT8911WNA6T0GR5VVK67HL9MJO","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn [DO NOT TAKE THIS HIT IF YOU HAVE COMPLETED A SIMILAR ONE BEFORE]","robot, human-robot interaction, dialog","$0.70","Mon Nov 26 17:55:28 PST 2018","30","BatchId:3449942;OriginalHitTemplateId:920937340;","7200","259200","Thu Nov 29 17:55:28 PST 2018","","","3RU7GD8VPOU5R4YERB5M8TUQH1OSPY","A2P7Z2TKGACY2E","Submitted","Mon Nov 26 18:30:50 PST 2018","Mon Nov 26 18:34:25 PST 2018","Thu Nov 29 18:34:25 PST 2018","","","","215","0% (0/0)","0% (0/0)","0% (0/0)","5bfcac6692586_7Z2TKGACY2EA2P_af72462ab52e5"
"3ZXV7Q5FJBPA6QNUQKEGSBGFJCECFY","3V48FT8911WNA6T0GR5VVK67HL9MJO","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn [DO NOT TAKE THIS HIT IF YOU HAVE COMPLETED A SIMILAR ONE BEFORE]","robot, human-robot interaction, dialog","$0.70","Mon Nov 26 17:55:28 PST 2018","30","BatchId:3449942;OriginalHitTemplateId:920937340;","7200","259200","Thu Nov 29 17:55:28 PST 2018","","","3SKRO2GZ71S4MT2410LUGBLIXR71KO","A34F2ESTZYTWRM","Submitted","Mon Nov 26 18:04:48 PST 2018","Mon Nov 26 18:26:42 PST 2018","Thu Nov 29 18:26:42 PST 2018","","","","1314","0% (0/0)","0% (0/0)","0% (0/0)","5bfcaa28c8c36_F2ESTZYTWRMA34_61940fed6eda1"
"3ZXV7Q5FJBPA6QNUQKEGSBGFJCECFY","3V48FT8911WNA6T0GR5VVK67HL9MJO","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn [DO NOT TAKE THIS HIT IF YOU HAVE COMPLETED A SIMILAR ONE BEFORE]","robot, human-robot interaction, dialog","$0.70","Mon Nov 26 17:55:28 PST 2018","30","BatchId:3449942;OriginalHitTemplateId:920937340;","7200","259200","Thu Nov 29 17:55:28 PST 2018","","","3TOK3KHVJTJ1N62LO8UWO2T4KJ5O7I","A3FUTSFH39MJA5","Submitted","Mon Nov 26 21:29:59 PST 2018","Mon Nov 26 21:38:04 PST 2018","Thu Nov 29 21:38:04 PST 2018","","","","485","0% (0/0)","0% (0/0)","0% (0/0)","5bfcd6f934112_UTSFH39MJA5A3F_36eca8c0faea5"
"3ZXV7Q5FJBPA6QNUQKEGSBGFJCECFY","3V48FT8911WNA6T0GR5VVK67HL9MJO","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn [DO NOT TAKE THIS HIT IF YOU HAVE COMPLETED A SIMILAR ONE BEFORE]","robot, human-robot interaction, dialog","$0.70","Mon Nov 26 17:55:28 PST 2018","30","BatchId:3449942;OriginalHitTemplateId:920937340;","7200","259200","Thu Nov 29 17:55:28 PST 2018","","","3TPZPLC3M0D17NDZ1W4L0LMEPM8P3O","A1ZH3ZHSDR0EDZ","Submitted","Mon Nov 26 20:07:35 PST 2018","Mon Nov 26 20:11:42 PST 2018","Thu Nov 29 20:11:42 PST 2018","","","","247","0% (0/0)","0% (0/0)","0% (0/0)","5bfcc30abbb0d_H3ZHSDR0EDZA1Z_8f00befa45488"
"3ZXV7Q5FJBPA6QNUQKEGSBGFJCECFY","3V48FT8911WNA6T0GR5VVK67HL9MJO","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn [DO NOT TAKE THIS HIT IF YOU HAVE COMPLETED A SIMILAR ONE BEFORE]","robot, human-robot interaction, dialog","$0.70","Mon Nov 26 17:55:28 PST 2018","30","BatchId:3449942;OriginalHitTemplateId:920937340;","7200","259200","Thu Nov 29 17:55:28 PST 2018","","","3U5NZHP4LR3G1VKYGHTN4FNO8Q7HP2","A1HF8F8FQLNCSG","Submitted","Mon Nov 26 17:59:35 PST 2018","Mon Nov 26 18:13:12 PST 2018","Thu Nov 29 18:13:12 PST 2018","","","","817","100% (1/1)","0% (0/0)","0% (0/0)","5bfca5cd15e1b__78ff9adb03ece"
"3ZXV7Q5FJBPA6QNUQKEGSBGFJCECFY","3V48FT8911WNA6T0GR5VVK67HL9MJO","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn [DO NOT TAKE THIS HIT IF YOU HAVE COMPLETED A SIMILAR ONE BEFORE]","robot, human-robot interaction, dialog","$0.70","Mon Nov 26 17:55:28 PST 2018","30","BatchId:3449942;OriginalHitTemplateId:920937340;","7200","259200","Thu Nov 29 17:55:28 PST 2018","","","3WS1NTTKEYDTZIP846QXMTA3K3KF0X","AUHIUR1RBI7U9","Submitted","Mon Nov 26 18:05:49 PST 2018","Mon Nov 26 18:20:09 PST 2018","Thu Nov 29 18:20:09 PST 2018","","","","860","0% (0/0)","0% (0/0)","0% (0/0)","5bfca82f1bfbf_IUR1RBI7U9AUH_cc161d1a8c73d"
"3ZXV7Q5FJBPA6QNUQKEGSBGFJCECFY","3V48FT8911WNA6T0GR5VVK67HL9MJO","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn [DO NOT TAKE THIS HIT IF YOU HAVE COMPLETED A SIMILAR ONE BEFORE]","robot, human-robot interaction, dialog","$0.70","Mon Nov 26 17:55:28 PST 2018","30","BatchId:3449942;OriginalHitTemplateId:920937340;","7200","259200","Thu Nov 29 17:55:28 PST 2018","","","3XCC1ODXDLCEQ1ZGCZK6IOF40W9RQK","A2OZF756R5JSG4","Submitted","Mon Nov 26 19:59:25 PST 2018","Mon Nov 26 20:09:53 PST 2018","Thu Nov 29 20:09:53 PST 2018","","","","628","0% (0/0)","0% (0/0)","0% (0/0)","5bfcc10de0e2a_ZF756R5JSG4A2O_61feb6b4fc01f"
"3ZXV7Q5FJBPA6QNUQKEGSBGFJCECFY","3V48FT8911WNA6T0GR5VVK67HL9MJO","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn [DO NOT TAKE THIS HIT IF YOU HAVE COMPLETED A SIMILAR ONE BEFORE]","robot, human-robot interaction, dialog","$0.70","Mon Nov 26 17:55:28 PST 2018","30","BatchId:3449942;OriginalHitTemplateId:920937340;","7200","259200","Thu Nov 29 17:55:28 PST 2018","","","3Z4AIRP3C6EA6T1B0J0J65TKT131XW","A8ZUM922CBH6S","Submitted","Mon Nov 26 19:59:44 PST 2018","Mon Nov 26 20:15:04 PST 2018","Thu Nov 29 20:15:04 PST 2018","","","","920","0% (0/0)","0% (0/0)","0% (0/0)","5bfcc13517268_UM922CBH6SA8Z_0bbf424cd4866"
"3ZXV7Q5FJBPA6QNUQKEGSBGFJCECFY","3V48FT8911WNA6T0GR5VVK67HL9MJO","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn [DO NOT TAKE THIS HIT IF YOU HAVE COMPLETED A SIMILAR ONE BEFORE]","robot, human-robot interaction, dialog","$0.70","Mon Nov 26 17:55:28 PST 2018","30","BatchId:3449942;OriginalHitTemplateId:920937340;","7200","259200","Thu Nov 29 17:55:28 PST 2018","","","3Z7VU45IPYIZBO1Q11O43Q9V10IZ16","AZ8JL3QNIPY4U","Submitted","Mon Nov 26 17:59:11 PST 2018","Mon Nov 26 18:33:41 PST 2018","Thu Nov 29 18:33:41 PST 2018","","","","2070","0% (0/0)","0% (0/0)","0% (0/0)","5bfcab0f06485_JL3QNIPY4UAZ8_c81c8661d4cbd"
"3ZXV7Q5FJBPA6QNUQKEGSBGFJCECFY","3V48FT8911WNA6T0GR5VVK67HL9MJO","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn [DO NOT TAKE THIS HIT IF YOU HAVE COMPLETED A SIMILAR ONE BEFORE]","robot, human-robot interaction, dialog","$0.70","Mon Nov 26 17:55:28 PST 2018","30","BatchId:3449942;OriginalHitTemplateId:920937340;","7200","259200","Thu Nov 29 17:55:28 PST 2018","","","3Z9WI9EOZZPFQ4NI3POF8Y1PEG1HK1","A2BTDUJFLSBN8E","Submitted","Mon Nov 26 18:00:41 PST 2018","Mon Nov 26 18:07:52 PST 2018","Thu Nov 29 18:07:52 PST 2018","","","","431","0% (0/0)","0% (0/0)","0% (0/0)","5bfca5594b477_TDUJFLSBN8EA2B_53b57ceda5ca4"
"3ZXV7Q5FJBPA6QNUQKEGSBGFJCECFY","3V48FT8911WNA6T0GR5VVK67HL9MJO","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn [DO NOT TAKE THIS HIT IF YOU HAVE COMPLETED A SIMILAR ONE BEFORE]","robot, human-robot interaction, dialog","$0.70","Mon Nov 26 17:55:28 PST 2018","30","BatchId:3449942;OriginalHitTemplateId:920937340;","7200","259200","Thu Nov 29 17:55:28 PST 2018","","","3ZPBJO59KP27CYH8B82S4L6ZU7FHDZ","A20VJNC7O4UYA5","Submitted","Mon Nov 26 18:58:08 PST 2018","Mon Nov 26 19:25:57 PST 2018","Thu Nov 29 19:25:57 PST 2018","","","","1669","0% (0/0)","0% (0/0)","0% (0/0)","5bfcb4542c602_VJNC7O4UYA5A20_891f7f24d1b3a"
