"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3BAWBGQGYL0TQ6EOZIB9UBRNHFAV7Q","3DQQATL6OSFBB5KOS5KZXPA7IE3I4F","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn","robot, human-robot interaction, dialog","$1.00","Fri Dec 08 16:16:38 PST 2017","30","BatchId:3042071;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 11 16:16:38 PST 2017","","","3H7Z272LX78INR3O728LW7GSHUGPLD","A2F2DDH12YU4AK","Submitted","Fri Dec 08 16:21:41 PST 2017","Fri Dec 08 17:05:59 PST 2017","Mon Dec 11 17:05:59 PST 2017","","","","2658","100% (37/37)","100% (2/2)","100% (2/2)","5a2b334ea9f70_9667c5254650f"
"3BAWBGQGYL0TQ6EOZIB9UBRNHFAV7Q","3DQQATL6OSFBB5KOS5KZXPA7IE3I4F","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn","robot, human-robot interaction, dialog","$1.00","Fri Dec 08 16:16:38 PST 2017","30","BatchId:3042071;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 11 16:16:38 PST 2017","","","3HRMW88U16RZ5SHPQTUAHJU99RUM05","A391YX70SIC70X","Submitted","Fri Dec 08 16:18:14 PST 2017","Fri Dec 08 16:46:24 PST 2017","Mon Dec 11 16:46:24 PST 2017","","","","1690","0% (0/0)","0% (0/0)","0% (0/0)","5a2b2bf705b56_c7a4191b58d4a"
"3BAWBGQGYL0TQ6EOZIB9UBRNHFAV7Q","3DQQATL6OSFBB5KOS5KZXPA7IE3I4F","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn","robot, human-robot interaction, dialog","$1.00","Fri Dec 08 16:16:38 PST 2017","30","BatchId:3042071;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 11 16:16:38 PST 2017","","","3K9FOBBF2HKIK6RBRNVTSIBXHFFLND","A2ETY1O927Z1IF","Submitted","Fri Dec 08 16:17:28 PST 2017","Fri Dec 08 16:27:45 PST 2017","Mon Dec 11 16:27:45 PST 2017","","","","617","0% (0/0)","0% (0/0)","0% (0/0)","5a2b2bada09b7_83b9a274f7850"
"3BAWBGQGYL0TQ6EOZIB9UBRNHFAV7Q","3DQQATL6OSFBB5KOS5KZXPA7IE3I4F","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn","robot, human-robot interaction, dialog","$1.00","Fri Dec 08 16:16:38 PST 2017","30","BatchId:3042071;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 11 16:16:38 PST 2017","","","3MRNMEIQW579YU0Y2THQWDZ33BFDLP","ABLP1KUWW46S6","Submitted","Fri Dec 08 16:30:17 PST 2017","Fri Dec 08 17:38:52 PST 2017","Mon Dec 11 17:38:52 PST 2017","","","","4115","0% (0/0)","0% (0/0)","0% (0/0)","5a2b3b6d971ea_a354c934c950b"
"3BAWBGQGYL0TQ6EOZIB9UBRNHFAV7Q","3DQQATL6OSFBB5KOS5KZXPA7IE3I4F","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn","robot, human-robot interaction, dialog","$1.00","Fri Dec 08 16:16:38 PST 2017","30","BatchId:3042071;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 11 16:16:38 PST 2017","","","3MYYFCXHJ38GC634YRJHGH0PUHY4GV","A16LTU114BWG76","Submitted","Fri Dec 08 16:18:07 PST 2017","Fri Dec 08 16:33:45 PST 2017","Mon Dec 11 16:33:45 PST 2017","","","","938","0% (0/0)","0% (0/0)","0% (0/0)","5a2b2bcfcade8_a529079dfabee"
"3BAWBGQGYL0TQ6EOZIB9UBRNHFAV7Q","3DQQATL6OSFBB5KOS5KZXPA7IE3I4F","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn","robot, human-robot interaction, dialog","$1.00","Fri Dec 08 16:16:38 PST 2017","30","BatchId:3042071;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 11 16:16:38 PST 2017","","","3NS0A6KXC49WF3RTJK97ADDYVC1GZJ","A1ZTSCPETU3UJW","Submitted","Fri Dec 08 16:17:27 PST 2017","Fri Dec 08 17:54:18 PST 2017","Mon Dec 11 17:54:18 PST 2017","","","","5811","0% (0/0)","0% (0/0)","0% (0/0)","5a2b4076dc3d4_eba6080745b69"
"3BAWBGQGYL0TQ6EOZIB9UBRNHFAV7Q","3DQQATL6OSFBB5KOS5KZXPA7IE3I4F","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn","robot, human-robot interaction, dialog","$1.00","Fri Dec 08 16:16:38 PST 2017","30","BatchId:3042071;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 11 16:16:38 PST 2017","","","3P4RDNWND57KBFSKRM6O7V2ORRRIJ3","AK4LIX55TS0OA","Submitted","Fri Dec 08 18:03:49 PST 2017","Fri Dec 08 18:17:48 PST 2017","Mon Dec 11 18:17:48 PST 2017","","","","839","0% (0/0)","0% (0/0)","0% (0/0)","5a2b44958b865_7866350400477"
"3BAWBGQGYL0TQ6EOZIB9UBRNHFAV7Q","3DQQATL6OSFBB5KOS5KZXPA7IE3I4F","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn","robot, human-robot interaction, dialog","$1.00","Fri Dec 08 16:16:38 PST 2017","30","BatchId:3042071;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 11 16:16:38 PST 2017","","","3P529IW9KYM6WEEUTZCGKD2OFPDFLM","AYCGL8UG3ZVVK","Submitted","Fri Dec 08 18:55:25 PST 2017","Fri Dec 08 20:49:29 PST 2017","Mon Dec 11 20:49:29 PST 2017","","","","6844","100% (1/1)","100% (1/1)","100% (1/1)","5a2b6666c02e2_12c42c7f6eb08"
"3BAWBGQGYL0TQ6EOZIB9UBRNHFAV7Q","3DQQATL6OSFBB5KOS5KZXPA7IE3I4F","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn","robot, human-robot interaction, dialog","$1.00","Fri Dec 08 16:16:38 PST 2017","30","BatchId:3042071;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 11 16:16:38 PST 2017","","","3PB5A5BD0V7DVTLN0PHOJTKZLJO7GI","A2HC9549CZAKNN","Submitted","Fri Dec 08 16:18:56 PST 2017","Fri Dec 08 16:41:59 PST 2017","Mon Dec 11 16:41:59 PST 2017","","","","1383","0% (0/0)","0% (0/0)","0% (0/0)","5a2b2c197db9c_fa087a6ef0632"
"3BAWBGQGYL0TQ6EOZIB9UBRNHFAV7Q","3DQQATL6OSFBB5KOS5KZXPA7IE3I4F","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn","robot, human-robot interaction, dialog","$1.00","Fri Dec 08 16:16:38 PST 2017","30","BatchId:3042071;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 11 16:16:38 PST 2017","","","3QAPZX2QN4E9YODWGBBQ2AGB3MN022","AEO8NL8D28NQG","Submitted","Fri Dec 08 17:55:11 PST 2017","Fri Dec 08 18:44:16 PST 2017","Mon Dec 11 18:44:16 PST 2017","","","","2945","0% (0/0)","0% (0/0)","0% (0/0)","5a2b4aabcaa78_bdb660468dd1f"
"3BAWBGQGYL0TQ6EOZIB9UBRNHFAV7Q","3DQQATL6OSFBB5KOS5KZXPA7IE3I4F","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn","robot, human-robot interaction, dialog","$1.00","Fri Dec 08 16:16:38 PST 2017","30","BatchId:3042071;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 11 16:16:38 PST 2017","","","3SPJ033421461F7PV4SRTJWCHAFYJF","AEECEMJS22D2E","Submitted","Fri Dec 08 16:30:18 PST 2017","Fri Dec 08 17:04:51 PST 2017","Mon Dec 11 17:04:51 PST 2017","","","","2073","0% (0/0)","0% (0/0)","0% (0/0)","5a2b3188c79a8_971aff7b1be0e"
"3BAWBGQGYL0TQ6EOZIB9UBRNHFAV7Q","3DQQATL6OSFBB5KOS5KZXPA7IE3I4F","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn","robot, human-robot interaction, dialog","$1.00","Fri Dec 08 16:16:38 PST 2017","30","BatchId:3042071;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 11 16:16:38 PST 2017","","","3TEM0PF1Q5YW1YBCD0V7YT7F0EHD0V","AJFVK3O1D7SPE","Submitted","Fri Dec 08 18:27:17 PST 2017","Fri Dec 08 18:51:33 PST 2017","Mon Dec 11 18:51:33 PST 2017","","","","1456","100% (1/1)","0% (0/0)","0% (0/0)","5a2b4a161c4a2_5926ede6fc6e8"
"3BAWBGQGYL0TQ6EOZIB9UBRNHFAV7Q","3DQQATL6OSFBB5KOS5KZXPA7IE3I4F","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn","robot, human-robot interaction, dialog","$1.00","Fri Dec 08 16:16:38 PST 2017","30","BatchId:3042071;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 11 16:16:38 PST 2017","","","3TU5ZICBRD288WKKDQE6R7KW2QA8Q8","AYKQ1UN34V8KL","Submitted","Fri Dec 08 17:09:03 PST 2017","Fri Dec 08 17:34:27 PST 2017","Mon Dec 11 17:34:27 PST 2017","","","","1524","100% (1/1)","100% (1/1)","100% (1/1)","5a2b3a06d8684_b5fec1f3bc49e"
"3BAWBGQGYL0TQ6EOZIB9UBRNHFAV7Q","3DQQATL6OSFBB5KOS5KZXPA7IE3I4F","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn","robot, human-robot interaction, dialog","$1.00","Fri Dec 08 16:16:38 PST 2017","30","BatchId:3042071;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 11 16:16:38 PST 2017","","","3U84XHCDICEG3NY9OJ761OGV585Z4U","A2HGZOXZ36XKRI","Submitted","Fri Dec 08 18:20:06 PST 2017","Fri Dec 08 18:33:01 PST 2017","Mon Dec 11 18:33:01 PST 2017","","","","775","0% (0/0)","0% (0/0)","0% (0/0)","5a2b4858a1ae0_ab534a15ca22c"
"3BAWBGQGYL0TQ6EOZIB9UBRNHFAV7Q","3DQQATL6OSFBB5KOS5KZXPA7IE3I4F","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn","robot, human-robot interaction, dialog","$1.00","Fri Dec 08 16:16:38 PST 2017","30","BatchId:3042071;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 11 16:16:38 PST 2017","","","3VA45EW49NONCKNJZSDNNS2O9JF1O2","AFSB8WBSUU2B4","Submitted","Fri Dec 08 16:18:21 PST 2017","Fri Dec 08 16:35:41 PST 2017","Mon Dec 11 16:35:41 PST 2017","","","","1040","100% (2/2)","100% (2/2)","100% (2/2)","5a2b2bd07565b_152182d7cc30c"
"3BAWBGQGYL0TQ6EOZIB9UBRNHFAV7Q","3DQQATL6OSFBB5KOS5KZXPA7IE3I4F","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn","robot, human-robot interaction, dialog","$1.00","Fri Dec 08 16:16:38 PST 2017","30","BatchId:3042071;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 11 16:16:38 PST 2017","","","3W8CV64QJ20V984RZSXQIPN6V9P9HV","A2IFRY1FU6PYDU","Submitted","Fri Dec 08 16:17:33 PST 2017","Fri Dec 08 16:45:17 PST 2017","Mon Dec 11 16:45:17 PST 2017","","","","1664","0% (0/0)","0% (0/0)","0% (0/0)","5a2b2d885cfd5_380cc6f692ff6"
"3BAWBGQGYL0TQ6EOZIB9UBRNHFAV7Q","3DQQATL6OSFBB5KOS5KZXPA7IE3I4F","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn","robot, human-robot interaction, dialog","$1.00","Fri Dec 08 16:16:38 PST 2017","30","BatchId:3042071;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 11 16:16:38 PST 2017","","","3WMINLGALB4IXJ3G56XP3T1AO0GACI","A57SOPA0X8KY4","Submitted","Fri Dec 08 18:21:36 PST 2017","Fri Dec 08 19:18:19 PST 2017","Mon Dec 11 19:18:19 PST 2017","","","","3403","0% (0/0)","0% (0/0)","0% (0/0)","5a2b4fd45b6e5_57a512b718027"
"3BAWBGQGYL0TQ6EOZIB9UBRNHFAV7Q","3DQQATL6OSFBB5KOS5KZXPA7IE3I4F","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn","robot, human-robot interaction, dialog","$1.00","Fri Dec 08 16:16:38 PST 2017","30","BatchId:3042071;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 11 16:16:38 PST 2017","","","3Y9N9SS8LYCSIQA9WNDQ0R5M3QJD38","A21B78D7E5N17N","Submitted","Fri Dec 08 20:33:23 PST 2017","Fri Dec 08 21:03:05 PST 2017","Mon Dec 11 21:03:05 PST 2017","","","","1782","100% (1/1)","100% (1/1)","100% (1/1)","5a2b682f4e7b2_4a56ede113a62"
"3BAWBGQGYL0TQ6EOZIB9UBRNHFAV7Q","3DQQATL6OSFBB5KOS5KZXPA7IE3I4F","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn","robot, human-robot interaction, dialog","$1.00","Fri Dec 08 16:16:38 PST 2017","30","BatchId:3042071;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 11 16:16:38 PST 2017","","","3YDTZAI2WXHJ8RD1G8YE9UWJSSK410","A3PLRMX7LGFL0A","Submitted","Fri Dec 08 16:52:55 PST 2017","Fri Dec 08 17:34:58 PST 2017","Mon Dec 11 17:34:58 PST 2017","","","","2523","100% (1/1)","100% (1/1)","100% (1/1)","5a2b3bc276a84_ba9dd1df1ccd7"
"3BAWBGQGYL0TQ6EOZIB9UBRNHFAV7Q","3DQQATL6OSFBB5KOS5KZXPA7IE3I4F","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn","robot, human-robot interaction, dialog","$1.00","Fri Dec 08 16:16:38 PST 2017","30","BatchId:3042071;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 11 16:16:38 PST 2017","","","3ZPBJO59KP27CYH8B82S4L6WMU4HDK","A1Z6F6EIUJFC6T","Submitted","Fri Dec 08 16:18:05 PST 2017","Fri Dec 08 17:25:57 PST 2017","Mon Dec 11 17:25:57 PST 2017","","","","4072","0% (0/0)","0% (0/0)","0% (0/0)","5a2b36186729b_8f57e05921607"
