"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"302OLP89DZ8FAZ6MF4SOEA5OODZCAJ","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 22 16:28:49 PST 2018","50","BatchId:3482922;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 25 16:28:49 PST 2018","","","3A0EX8ZRN8P0JW9D7CFAVVD2M6PBYB","A308FEI88TJ8WV","Submitted","Sat Dec 22 16:40:34 PST 2018","Sat Dec 22 17:06:53 PST 2018","Tue Dec 25 17:06:53 PST 2018","","","","1579","100% (4/4)","100% (2/2)","100% (2/2)","5c1eda570ef40_8FEI88TJ8WVA30_b047300dc7951"
"302OLP89DZ8FAZ6MF4SOEA5OODZCAJ","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 22 16:28:49 PST 2018","50","BatchId:3482922;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 25 16:28:49 PST 2018","","","3AMW0RGHOD38BR69JFO09ZKKZQZPNJ","AU7RK2T2CMUBV","Submitted","Sat Dec 22 16:31:34 PST 2018","Sat Dec 22 16:39:40 PST 2018","Tue Dec 25 16:39:40 PST 2018","","","","486","100% (1/1)","100% (1/1)","0% (0/0)","5c1ed76ea5af7_RK2T2CMUBVAU7_58fe247124555"
"302OLP89DZ8FAZ6MF4SOEA5OODZCAJ","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 22 16:28:49 PST 2018","50","BatchId:3482922;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 25 16:28:49 PST 2018","","","3C8HJ7UOP7VW7DNFUN72NIXY4ZWMZ1","A1A6UVH1CCP8CD","Submitted","Sat Dec 22 16:29:22 PST 2018","Sat Dec 22 16:57:54 PST 2018","Tue Dec 25 16:57:54 PST 2018","","","","1712","100% (3/3)","0% (0/0)","0% (0/0)","5c1eda0a2a410_6UVH1CCP8CDA1A_ff60ec6338d9c"
"302OLP89DZ8FAZ6MF4SOEA5OODZCAJ","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 22 16:28:49 PST 2018","50","BatchId:3482922;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 25 16:28:49 PST 2018","","","3CN4LGXD5XPGYXO4SX5NNH7WCEI4Y8","A13Q663YKS2A94","Submitted","Sat Dec 22 18:48:38 PST 2018","Sat Dec 22 18:56:44 PST 2018","Tue Dec 25 18:56:44 PST 2018","","","","486","100% (1/1)","100% (1/1)","0% (0/0)","5c1ef78de12bf_Q663YKS2A94A13_d67aee96139d2"
"302OLP89DZ8FAZ6MF4SOEA5OODZCAJ","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 22 16:28:49 PST 2018","50","BatchId:3482922;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 25 16:28:49 PST 2018","","","3DHE4R9OCWC69SOHUD0TN23UN4LG2F","AX4COK9AJ0VTR","Submitted","Sat Dec 22 16:33:06 PST 2018","Sat Dec 22 16:36:33 PST 2018","Tue Dec 25 16:36:33 PST 2018","","","","207","0% (0/0)","0% (0/0)","0% (0/0)","5c1ed7d1a6bfd_COK9AJ0VTRAX4_0cc91b9ab728f"
"302OLP89DZ8FAZ6MF4SOEA5OODZCAJ","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 22 16:28:49 PST 2018","50","BatchId:3482922;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 25 16:28:49 PST 2018","","","3EWIJTFFVO81T4PC9V6R4BP3DQN0EZ","A1420U4U47LYSK","Submitted","Sat Dec 22 16:35:48 PST 2018","Sat Dec 22 16:47:39 PST 2018","Tue Dec 25 16:47:39 PST 2018","","","","711","0% (0/0)","0% (0/0)","0% (0/0)","5c1ed86991fb2_20U4U47LYSKA14_0a0a8f5823623"
"302OLP89DZ8FAZ6MF4SOEA5OODZCAJ","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 22 16:28:49 PST 2018","50","BatchId:3482922;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 25 16:28:49 PST 2018","","","3FPRZHYEPY8EC7AVN8DK6DBWGX9V3U","A1ER7Z5J872XAB","Submitted","Sat Dec 22 16:33:25 PST 2018","Sat Dec 22 16:36:49 PST 2018","Tue Dec 25 16:36:49 PST 2018","","","","204","100% (1/1)","100% (1/1)","0% (0/0)","5c1ed7dcbea2c_R7Z5J872XABA1E_7ce1142cff337"
"302OLP89DZ8FAZ6MF4SOEA5OODZCAJ","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 22 16:28:49 PST 2018","50","BatchId:3482922;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 25 16:28:49 PST 2018","","","3FTF2T8WLRJD6YZGURJQJSXWNYL9WZ","A2G9TPGBBAVT4J","Submitted","Sat Dec 22 16:29:04 PST 2018","Sat Dec 22 16:35:22 PST 2018","Tue Dec 25 16:35:22 PST 2018","","","","378","0% (0/0)","0% (0/0)","0% (0/0)","5c1ed6d26f928_9TPGBBAVT4JA2G_a63b8a761724c"
"302OLP89DZ8FAZ6MF4SOEA5OODZCAJ","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 22 16:28:49 PST 2018","50","BatchId:3482922;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 25 16:28:49 PST 2018","","","3HPZF4IVNMUJT11JLCB56FJK4ROCYI","A1ASA3IKEZSMWP","Submitted","Sat Dec 22 16:29:19 PST 2018","Sat Dec 22 16:34:18 PST 2018","Tue Dec 25 16:34:18 PST 2018","","","","299","0% (0/0)","0% (0/0)","0% (0/0)","5c1ed6edb3af2_SA3IKEZSMWPA1A_8b2b2d6e7da17"
"302OLP89DZ8FAZ6MF4SOEA5OODZCAJ","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 22 16:28:49 PST 2018","50","BatchId:3482922;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 25 16:28:49 PST 2018","","","3HQUKB7LNFFOOEMAX4LIV6LXRNHHHY","AXTFSJDN2YLO5","Submitted","Sat Dec 22 16:43:55 PST 2018","Sat Dec 22 16:56:42 PST 2018","Tue Dec 25 16:56:42 PST 2018","","","","767","100% (1/1)","100% (1/1)","0% (0/0)","5c1eda50bad3f_FSJDN2YLO5AXT_d7c88baef6fdb"
"302OLP89DZ8FAZ6MF4SOEA5OODZCAJ","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 22 16:28:49 PST 2018","50","BatchId:3482922;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 25 16:28:49 PST 2018","","","3HRMW88U16RZ5SHPQTUAHJUCMSH0MR","AF214G6Q3MXBR","Submitted","Sat Dec 22 17:18:11 PST 2018","Sat Dec 22 17:27:14 PST 2018","Tue Dec 25 17:27:14 PST 2018","","","","543","0% (0/0)","0% (0/0)","0% (0/0)","5c1ee265ede96_14G6Q3MXBRAF2_6808aa2c5bc82"
"302OLP89DZ8FAZ6MF4SOEA5OODZCAJ","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 22 16:28:49 PST 2018","50","BatchId:3482922;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 25 16:28:49 PST 2018","","","3IJXV6UZ1XK193BXZRFX9MOIE9TRIX","A1MCN27QMLEJXC","Submitted","Sat Dec 22 16:39:55 PST 2018","Sat Dec 22 16:48:27 PST 2018","Tue Dec 25 16:48:27 PST 2018","","","","512","0% (0/0)","0% (0/0)","0% (0/0)","5c1ed95fc8eb2_CN27QMLEJXCA1M_02f1183b377e5"
"302OLP89DZ8FAZ6MF4SOEA5OODZCAJ","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 22 16:28:49 PST 2018","50","BatchId:3482922;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 25 16:28:49 PST 2018","","","3KYQYYSHYV8H4F3VFLXIOU30BH2ODK","A3UF6XXFFRR237","Submitted","Sat Dec 22 16:53:26 PST 2018","Sat Dec 22 17:12:17 PST 2018","Tue Dec 25 17:12:17 PST 2018","","","","1131","100% (1/1)","100% (1/1)","0% (0/0)","5c1edce17808b_F6XXFFRR237A3U_51a01ee3409b4"
"302OLP89DZ8FAZ6MF4SOEA5OODZCAJ","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 22 16:28:49 PST 2018","50","BatchId:3482922;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 25 16:28:49 PST 2018","","","3L4PIM1GQTHNZ3Q23910VAI64SRRY3","A38OIUKAISD8E9","Submitted","Sat Dec 22 16:29:06 PST 2018","Sat Dec 22 17:37:39 PST 2018","Tue Dec 25 17:37:39 PST 2018","","","","4113","0% (0/0)","0% (0/0)","0% (0/0)","5c1ee4d1056f5_OIUKAISD8E9A38_3b0afe77e637c"
"302OLP89DZ8FAZ6MF4SOEA5OODZCAJ","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 22 16:28:49 PST 2018","50","BatchId:3482922;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 25 16:28:49 PST 2018","","","3MAOD8E57QBDK08056YH3C6N1PINXF","A3JJSBXL0IPM0P","Submitted","Sat Dec 22 18:32:15 PST 2018","Sat Dec 22 18:39:31 PST 2018","Tue Dec 25 18:39:31 PST 2018","","","","436","0% (0/0)","0% (0/0)","0% (0/0)","5c1ef3b434937_JSBXL0IPM0PA3J_00d0de0cb9147"
"302OLP89DZ8FAZ6MF4SOEA5OODZCAJ","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 22 16:28:49 PST 2018","50","BatchId:3482922;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 25 16:28:49 PST 2018","","","3MRNMEIQW579YU0Y2THQWDZ6GCZDLU","A3IR7DFEKLLLO","Submitted","Sat Dec 22 17:13:19 PST 2018","Sat Dec 22 17:17:48 PST 2018","Tue Dec 25 17:17:48 PST 2018","","","","269","100% (14/14)","100% (14/14)","0% (0/0)","5c1ee138d2f79_R7DFEKLLLOA3I_b56f8d2dc5659"
"302OLP89DZ8FAZ6MF4SOEA5OODZCAJ","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 22 16:28:49 PST 2018","50","BatchId:3482922;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 25 16:28:49 PST 2018","","","3NQL1CS15R9FSA7JCT6AW779PY4VY0","A2FMD4UTI82WV6","Submitted","Sat Dec 22 16:36:46 PST 2018","Sat Dec 22 16:37:54 PST 2018","Tue Dec 25 16:37:54 PST 2018","","","","68","0% (0/0)","0% (0/0)","0% (0/0)","5c1ed7a2bf8fa_MD4UTI82WV6A2F_0dfdba8c96ddb"
"302OLP89DZ8FAZ6MF4SOEA5OODZCAJ","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 22 16:28:49 PST 2018","50","BatchId:3482922;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 25 16:28:49 PST 2018","","","3PS7W85Z8Z3LEHVMZMEFW8QXJ439T9","A5NE8TWS8ZV7B","Submitted","Sat Dec 22 18:29:20 PST 2018","Sat Dec 22 18:43:51 PST 2018","Tue Dec 25 18:43:51 PST 2018","","","","871","0% (0/0)","0% (0/0)","0% (0/0)","5c1ef55776d4f_E8TWS8ZV7BA5N_6b98b987698b6"
"302OLP89DZ8FAZ6MF4SOEA5OODZCAJ","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 22 16:28:49 PST 2018","50","BatchId:3482922;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 25 16:28:49 PST 2018","","","3PW9OPU9PQL95DYECUFQGFZOLF3121","A2DQSGRTWEG7LB","Submitted","Sat Dec 22 16:38:14 PST 2018","Sat Dec 22 16:50:11 PST 2018","Tue Dec 25 16:50:11 PST 2018","","","","717","100% (3/3)","100% (1/1)","0% (0/0)","5c1ed9175b7c1_QSGRTWEG7LBA2D_cd19a1f7c3c91"
"302OLP89DZ8FAZ6MF4SOEA5OODZCAJ","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 22 16:28:49 PST 2018","50","BatchId:3482922;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 25 16:28:49 PST 2018","","","3R5F3LQFV2LK7G8R73MFFMM3ZZLZO3","A1V6CP5I0TOSAR","Submitted","Sat Dec 22 18:45:29 PST 2018","Sat Dec 22 19:05:52 PST 2018","Tue Dec 25 19:05:52 PST 2018","","","","1223","0% (0/0)","0% (0/0)","0% (0/0)","5c1ef7b2ebf2c_6CP5I0TOSARA1V_1196134b1df79"
"302OLP89DZ8FAZ6MF4SOEA5OODZCAJ","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 22 16:28:49 PST 2018","50","BatchId:3482922;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 25 16:28:49 PST 2018","","","3SNVL38CI4TO9WC2HXAEX7496CFKCV","A1ZWWK3KY1TUS3","Submitted","Sat Dec 22 16:29:30 PST 2018","Sat Dec 22 16:44:12 PST 2018","Tue Dec 25 16:44:12 PST 2018","","","","882","0% (0/0)","0% (0/0)","0% (0/0)","5c1ed943b9a2f_WWK3KY1TUS3A1Z_30c1e16ab4e97"
"302OLP89DZ8FAZ6MF4SOEA5OODZCAJ","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 22 16:28:49 PST 2018","50","BatchId:3482922;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 25 16:28:49 PST 2018","","","3T111IHZ5ER8Y2IUVX9KWTPFVJGR9O","A1ELPYAFO7MANS","Submitted","Sat Dec 22 18:36:01 PST 2018","Sat Dec 22 18:45:34 PST 2018","Tue Dec 25 18:45:34 PST 2018","","","","573","100% (1/1)","100% (1/1)","100% (1/1)","5c1ef594a84f9_LPYAFO7MANSA1E_1bc95c247145c"
"302OLP89DZ8FAZ6MF4SOEA5OODZCAJ","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 22 16:28:49 PST 2018","50","BatchId:3482922;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 25 16:28:49 PST 2018","","","3T3IWE1XG6OR6GC8GOP1I3GMT47TQF","AD3V6XGQWRD6E","Submitted","Sat Dec 22 16:37:07 PST 2018","Sat Dec 22 16:41:31 PST 2018","Tue Dec 25 16:41:31 PST 2018","","","","264","100% (1/1)","100% (1/1)","0% (0/0)","5c1ed8b697ce2_V6XGQWRD6EAD3_0b1b5c4ffa5fc"
