"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3VMV5CHJZ8GX67L0NQFOZ6GVJMATGM","334916ZQEK5HNGOO7A9T5SPPUPJZTK","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; earn bonus payment for helping the robot do the required tasks","robot, human-robot interaction, dialog","$1.20","Mon Dec 04 18:16:21 PST 2017","50","BatchId:3036418;OriginalHitTemplateId:920937340;","7200","259200","Thu Dec 07 18:16:21 PST 2017","","","392CY0QWG1SU8X9ZOFJK1TD57H34I8","A2FXD55FJV1RSV","Submitted","Mon Dec 04 19:09:54 PST 2017","Mon Dec 04 19:45:21 PST 2017","Thu Dec 07 19:45:21 PST 2017","","","","2127","0% (0/0)","0% (0/0)","0% (0/0)","5a260ffad5985_72b95e4fc762b"
"3VMV5CHJZ8GX67L0NQFOZ6GVJMATGM","334916ZQEK5HNGOO7A9T5SPPUPJZTK","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; earn bonus payment for helping the robot do the required tasks","robot, human-robot interaction, dialog","$1.20","Mon Dec 04 18:16:21 PST 2017","50","BatchId:3036418;OriginalHitTemplateId:920937340;","7200","259200","Thu Dec 07 18:16:21 PST 2017","","","39GAF6DQWR1I24WG04Z1IKWW3YCV14","A1IU5OP7BBZHZ7","Submitted","Mon Dec 04 18:44:45 PST 2017","Mon Dec 04 20:01:50 PST 2017","Thu Dec 07 20:01:50 PST 2017","","","","4625","100% (1/1)","100% (1/1)","100% (1/1)","5a2608466d09b_d0cbcdbc95f5d"
"3VMV5CHJZ8GX67L0NQFOZ6GVJMATGM","334916ZQEK5HNGOO7A9T5SPPUPJZTK","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; earn bonus payment for helping the robot do the required tasks","robot, human-robot interaction, dialog","$1.20","Mon Dec 04 18:16:21 PST 2017","50","BatchId:3036418;OriginalHitTemplateId:920937340;","7200","259200","Thu Dec 07 18:16:21 PST 2017","","","39N5ACM9HEONMP2FI55VRYPXFM3P9Q","AGYU1N4MKSK04","Submitted","Mon Dec 04 18:37:43 PST 2017","Mon Dec 04 18:57:59 PST 2017","Thu Dec 07 18:57:59 PST 2017","","","","1216","0% (0/0)","0% (0/0)","0% (0/0)","AGYU1N4MKSK04"
"3VMV5CHJZ8GX67L0NQFOZ6GVJMATGM","334916ZQEK5HNGOO7A9T5SPPUPJZTK","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; earn bonus payment for helping the robot do the required tasks","robot, human-robot interaction, dialog","$1.20","Mon Dec 04 18:16:21 PST 2017","50","BatchId:3036418;OriginalHitTemplateId:920937340;","7200","259200","Thu Dec 07 18:16:21 PST 2017","","","3ATTHHXXWAPL6ZX98QLPY4A30BVXI1","A3QI1RV4HQ9MOC","Submitted","Mon Dec 04 18:36:30 PST 2017","Mon Dec 04 19:34:42 PST 2017","Thu Dec 07 19:34:42 PST 2017","","","","3492","100% (3/3)","100% (3/3)","100% (2/2)","5a2607b90f09c_66bcb5ad308a2"
"3VMV5CHJZ8GX67L0NQFOZ6GVJMATGM","334916ZQEK5HNGOO7A9T5SPPUPJZTK","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; earn bonus payment for helping the robot do the required tasks","robot, human-robot interaction, dialog","$1.20","Mon Dec 04 18:16:21 PST 2017","50","BatchId:3036418;OriginalHitTemplateId:920937340;","7200","259200","Thu Dec 07 18:16:21 PST 2017","","","3DHE4R9OCWC69SOHUD0TN23R8P32G4","A37V2BNHM204M7","Submitted","Mon Dec 04 18:18:27 PST 2017","Mon Dec 04 18:33:19 PST 2017","Thu Dec 07 18:33:19 PST 2017","","","","892","0% (0/0)","0% (0/0)","0% (0/0)","5a2601ff3de2f_4e7ba19503430"
"3VMV5CHJZ8GX67L0NQFOZ6GVJMATGM","334916ZQEK5HNGOO7A9T5SPPUPJZTK","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; earn bonus payment for helping the robot do the required tasks","robot, human-robot interaction, dialog","$1.20","Mon Dec 04 18:16:21 PST 2017","50","BatchId:3036418;OriginalHitTemplateId:920937340;","7200","259200","Thu Dec 07 18:16:21 PST 2017","","","3EF8EXOTT1W9B9WMJFLIFWL28B61JQ","A1RUV1CAYS0Q3E","Submitted","Mon Dec 04 18:20:06 PST 2017","Mon Dec 04 18:58:10 PST 2017","Thu Dec 07 18:58:10 PST 2017","","","","2284","0% (0/0)","0% (0/0)","0% (0/0)","5a260333c1cf3_5d691c9218959"
"3VMV5CHJZ8GX67L0NQFOZ6GVJMATGM","334916ZQEK5HNGOO7A9T5SPPUPJZTK","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; earn bonus payment for helping the robot do the required tasks","robot, human-robot interaction, dialog","$1.20","Mon Dec 04 18:16:21 PST 2017","50","BatchId:3036418;OriginalHitTemplateId:920937340;","7200","259200","Thu Dec 07 18:16:21 PST 2017","","","3EFVCAY5L3ARM9G7I0UXU68AMHC8JH","A1ICXZVLIZM6IF","Submitted","Mon Dec 04 18:18:52 PST 2017","Mon Dec 04 18:44:29 PST 2017","Thu Dec 07 18:44:29 PST 2017","","","","1537","0% (0/0)","0% (0/0)","0% (0/0)","5a26021420ced_ca928ff9a3fad"
"3VMV5CHJZ8GX67L0NQFOZ6GVJMATGM","334916ZQEK5HNGOO7A9T5SPPUPJZTK","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; earn bonus payment for helping the robot do the required tasks","robot, human-robot interaction, dialog","$1.20","Mon Dec 04 18:16:21 PST 2017","50","BatchId:3036418;OriginalHitTemplateId:920937340;","7200","259200","Thu Dec 07 18:16:21 PST 2017","","","3IFS6Q0HJIKDAIBAEGF2ZWTBLWTSIO","A1Y2N49VMVJ7C6","Submitted","Mon Dec 04 20:16:37 PST 2017","Mon Dec 04 20:30:03 PST 2017","Thu Dec 07 20:30:03 PST 2017","","","","806","100% (1/1)","100% (1/1)","100% (1/1)","5a261e1d875fd_116d28c7ba2a7"
"3VMV5CHJZ8GX67L0NQFOZ6GVJMATGM","334916ZQEK5HNGOO7A9T5SPPUPJZTK","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; earn bonus payment for helping the robot do the required tasks","robot, human-robot interaction, dialog","$1.20","Mon Dec 04 18:16:21 PST 2017","50","BatchId:3036418;OriginalHitTemplateId:920937340;","7200","259200","Thu Dec 07 18:16:21 PST 2017","","","3JNQLM5FT4NMVK2I54X90U8Z46OL2S","AX52PJTN3QQBI","Submitted","Mon Dec 04 18:17:35 PST 2017","Mon Dec 04 18:48:37 PST 2017","Thu Dec 07 18:48:37 PST 2017","","","","1862","0% (0/0)","0% (0/0)","0% (0/0)","5a2601efc1d38_f5bff362528f3"
"3VMV5CHJZ8GX67L0NQFOZ6GVJMATGM","334916ZQEK5HNGOO7A9T5SPPUPJZTK","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; earn bonus payment for helping the robot do the required tasks","robot, human-robot interaction, dialog","$1.20","Mon Dec 04 18:16:21 PST 2017","50","BatchId:3036418;OriginalHitTemplateId:920937340;","7200","259200","Thu Dec 07 18:16:21 PST 2017","","","3K2755HG5S4NY2Q2GIES10UJ41SDFP","A55CXM7QR7R0N","Submitted","Mon Dec 04 18:18:51 PST 2017","Mon Dec 04 18:40:53 PST 2017","Thu Dec 07 18:40:53 PST 2017","","","","1322","0% (0/0)","0% (0/0)","0% (0/0)","5a26022ae4b08_dda2667452196"
"3VMV5CHJZ8GX67L0NQFOZ6GVJMATGM","334916ZQEK5HNGOO7A9T5SPPUPJZTK","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; earn bonus payment for helping the robot do the required tasks","robot, human-robot interaction, dialog","$1.20","Mon Dec 04 18:16:21 PST 2017","50","BatchId:3036418;OriginalHitTemplateId:920937340;","7200","259200","Thu Dec 07 18:16:21 PST 2017","","","3LBXNTKX0RWSVY464WFCLBB0HLB9XX","AAR5VQ8QIO5PC","Submitted","Mon Dec 04 18:31:14 PST 2017","Mon Dec 04 18:52:14 PST 2017","Thu Dec 07 18:52:14 PST 2017","","","","1260","0% (0/0)","0% (0/0)","0% (0/0)","5a26050551354_dccece4b33d63"
"3VMV5CHJZ8GX67L0NQFOZ6GVJMATGM","334916ZQEK5HNGOO7A9T5SPPUPJZTK","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; earn bonus payment for helping the robot do the required tasks","robot, human-robot interaction, dialog","$1.20","Mon Dec 04 18:16:21 PST 2017","50","BatchId:3036418;OriginalHitTemplateId:920937340;","7200","259200","Thu Dec 07 18:16:21 PST 2017","","","3LJ7UR74RHEMMYKQLVWC619MTGLN4V","A3GERFIF45QJSD","Submitted","Mon Dec 04 20:29:49 PST 2017","Mon Dec 04 21:22:18 PST 2017","Thu Dec 07 21:22:18 PST 2017","","","","3149","100% (1/1)","100% (1/1)","100% (1/1)","5a262b1527704_5121c963e388b"
"3VMV5CHJZ8GX67L0NQFOZ6GVJMATGM","334916ZQEK5HNGOO7A9T5SPPUPJZTK","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; earn bonus payment for helping the robot do the required tasks","robot, human-robot interaction, dialog","$1.20","Mon Dec 04 18:16:21 PST 2017","50","BatchId:3036418;OriginalHitTemplateId:920937340;","7200","259200","Thu Dec 07 18:16:21 PST 2017","","","3MAOD8E57QBDK08056YH3C6KMAPNX7","A187VXD4ETY6M2","Submitted","Mon Dec 04 18:17:37 PST 2017","Mon Dec 04 18:34:31 PST 2017","Thu Dec 07 18:34:31 PST 2017","","","","1014","0% (0/0)","0% (0/0)","0% (0/0)","5a2601d0d562e_14c2aaef93087"
"3VMV5CHJZ8GX67L0NQFOZ6GVJMATGM","334916ZQEK5HNGOO7A9T5SPPUPJZTK","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; earn bonus payment for helping the robot do the required tasks","robot, human-robot interaction, dialog","$1.20","Mon Dec 04 18:16:21 PST 2017","50","BatchId:3036418;OriginalHitTemplateId:920937340;","7200","259200","Thu Dec 07 18:16:21 PST 2017","","","3MB8LZR5BFUHC068UA3D0QUTL76LKC","AK3DF1BXS8DSM","Submitted","Mon Dec 04 20:03:51 PST 2017","Mon Dec 04 20:32:07 PST 2017","Thu Dec 07 20:32:07 PST 2017","","","","1696","100% (1/1)","100% (1/1)","100% (1/1)","5a261e8b17915_f04c3c530cd28"
"3VMV5CHJZ8GX67L0NQFOZ6GVJMATGM","334916ZQEK5HNGOO7A9T5SPPUPJZTK","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; earn bonus payment for helping the robot do the required tasks","robot, human-robot interaction, dialog","$1.20","Mon Dec 04 18:16:21 PST 2017","50","BatchId:3036418;OriginalHitTemplateId:920937340;","7200","259200","Thu Dec 07 18:16:21 PST 2017","","","3MD9PLUKKIF2PV8F6OM20XMVUANNZ4","A13V6ZYVF3A7EW","Submitted","Mon Dec 04 18:17:50 PST 2017","Mon Dec 04 18:46:16 PST 2017","Thu Dec 07 18:46:16 PST 2017","","","","1706","0% (0/0)","0% (0/0)","0% (0/0)","5a2601d2720e6_61a5df0cc2d93"
"3VMV5CHJZ8GX67L0NQFOZ6GVJMATGM","334916ZQEK5HNGOO7A9T5SPPUPJZTK","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; earn bonus payment for helping the robot do the required tasks","robot, human-robot interaction, dialog","$1.20","Mon Dec 04 18:16:21 PST 2017","50","BatchId:3036418;OriginalHitTemplateId:920937340;","7200","259200","Thu Dec 07 18:16:21 PST 2017","","","3NPFYT4IZC57A8REI2LMDSXNLY3XG9","A26TY8FHMJ183C","Submitted","Mon Dec 04 18:17:42 PST 2017","Mon Dec 04 18:34:52 PST 2017","Thu Dec 07 18:34:52 PST 2017","","","","1030","0% (0/0)","0% (0/0)","0% (0/0)","5a2601c7dfda8_1fd0762056643"
"3VMV5CHJZ8GX67L0NQFOZ6GVJMATGM","334916ZQEK5HNGOO7A9T5SPPUPJZTK","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; earn bonus payment for helping the robot do the required tasks","robot, human-robot interaction, dialog","$1.20","Mon Dec 04 18:16:21 PST 2017","50","BatchId:3036418;OriginalHitTemplateId:920937340;","7200","259200","Thu Dec 07 18:16:21 PST 2017","","","3OF2M9AATGP1HPNC9BUM855R0FIZKB","A2ZPOT9PJ03XZP","Submitted","Mon Dec 04 18:18:41 PST 2017","Mon Dec 04 18:31:29 PST 2017","Thu Dec 07 18:31:29 PST 2017","","","","768","0% (0/0)","0% (0/0)","0% (0/0)","5a26020a1de03_a2c53e2abdb3d"
"3VMV5CHJZ8GX67L0NQFOZ6GVJMATGM","334916ZQEK5HNGOO7A9T5SPPUPJZTK","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; earn bonus payment for helping the robot do the required tasks","robot, human-robot interaction, dialog","$1.20","Mon Dec 04 18:16:21 PST 2017","50","BatchId:3036418;OriginalHitTemplateId:920937340;","7200","259200","Thu Dec 07 18:16:21 PST 2017","","","3PMBY0YE2744S0TBD0JP7YQQG4JC9W","A1F8ZAE0P2RA8O","Submitted","Mon Dec 04 20:18:59 PST 2017","Mon Dec 04 21:35:58 PST 2017","Thu Dec 07 21:35:58 PST 2017","","","","4619","100% (1/1)","0% (0/0)","0% (0/0)","A1F8ZAE0P2RA8O"
"3VMV5CHJZ8GX67L0NQFOZ6GVJMATGM","334916ZQEK5HNGOO7A9T5SPPUPJZTK","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; earn bonus payment for helping the robot do the required tasks","robot, human-robot interaction, dialog","$1.20","Mon Dec 04 18:16:21 PST 2017","50","BatchId:3036418;OriginalHitTemplateId:920937340;","7200","259200","Thu Dec 07 18:16:21 PST 2017","","","3PW9OPU9PQL95DYECUFQGFZL60U12D","A264EBGUV70XK9","Submitted","Mon Dec 04 19:04:24 PST 2017","Mon Dec 04 19:25:34 PST 2017","Thu Dec 07 19:25:34 PST 2017","","","","1270","0% (0/0)","0% (0/0)","0% (0/0)","5a260531ec754_757a630d93620"
"3VMV5CHJZ8GX67L0NQFOZ6GVJMATGM","334916ZQEK5HNGOO7A9T5SPPUPJZTK","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; earn bonus payment for helping the robot do the required tasks","robot, human-robot interaction, dialog","$1.20","Mon Dec 04 18:16:21 PST 2017","50","BatchId:3036418;OriginalHitTemplateId:920937340;","7200","259200","Thu Dec 07 18:16:21 PST 2017","","","3Q5C1WP23M214AH1UDHOEM2XQAB518","A3LLOANE52R4LT","Submitted","Mon Dec 04 18:20:48 PST 2017","Mon Dec 04 19:15:07 PST 2017","Thu Dec 07 19:15:07 PST 2017","","","","3259","0% (0/0)","0% (0/0)","0% (0/0)","5a260ca5c1150_0112cacece176"
"3VMV5CHJZ8GX67L0NQFOZ6GVJMATGM","334916ZQEK5HNGOO7A9T5SPPUPJZTK","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; earn bonus payment for helping the robot do the required tasks","robot, human-robot interaction, dialog","$1.20","Mon Dec 04 18:16:21 PST 2017","50","BatchId:3036418;OriginalHitTemplateId:920937340;","7200","259200","Thu Dec 07 18:16:21 PST 2017","","","3QAVNHZ3EM5B0NXMIJQO6CRXGUGLAZ","A1IM8G6UNAGQ7S","Submitted","Mon Dec 04 18:17:54 PST 2017","Mon Dec 04 18:37:58 PST 2017","Thu Dec 07 18:37:58 PST 2017","","","","1204","0% (0/0)","0% (0/0)","0% (0/0)","5a26032273ee5_85945b6ec5d1f"
"3VMV5CHJZ8GX67L0NQFOZ6GVJMATGM","334916ZQEK5HNGOO7A9T5SPPUPJZTK","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; earn bonus payment for helping the robot do the required tasks","robot, human-robot interaction, dialog","$1.20","Mon Dec 04 18:16:21 PST 2017","50","BatchId:3036418;OriginalHitTemplateId:920937340;","7200","259200","Thu Dec 07 18:16:21 PST 2017","","","3QAVNHZ3EM5B0NXMIJQO6CRXGUHALP","A1CW30JQN12CIN","Submitted","Mon Dec 04 18:18:35 PST 2017","Mon Dec 04 18:45:25 PST 2017","Thu Dec 07 18:45:25 PST 2017","","","","1610","0% (0/0)","0% (0/0)","0% (0/0)","5a2602019be46_b299e581c3392"
"3VMV5CHJZ8GX67L0NQFOZ6GVJMATGM","334916ZQEK5HNGOO7A9T5SPPUPJZTK","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; earn bonus payment for helping the robot do the required tasks","robot, human-robot interaction, dialog","$1.20","Mon Dec 04 18:16:21 PST 2017","50","BatchId:3036418;OriginalHitTemplateId:920937340;","7200","259200","Thu Dec 07 18:16:21 PST 2017","","","3QJOXOW4XJSYWIWJY0TP28WD1FIMED","A3O8NBM8GZ0QHW","Submitted","Mon Dec 04 19:13:23 PST 2017","Mon Dec 04 19:36:41 PST 2017","Thu Dec 07 19:36:41 PST 2017","","","","1398","0% (0/0)","0% (0/0)","0% (0/0)","5a2610e438a6a_17f95a18b03ee"
"3VMV5CHJZ8GX67L0NQFOZ6GVJMATGM","334916ZQEK5HNGOO7A9T5SPPUPJZTK","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; earn bonus payment for helping the robot do the required tasks","robot, human-robot interaction, dialog","$1.20","Mon Dec 04 18:16:21 PST 2017","50","BatchId:3036418;OriginalHitTemplateId:920937340;","7200","259200","Thu Dec 07 18:16:21 PST 2017","","","3R6BYFZZP7D1W8VJ7IF4V7XBKJ3FXS","A2W59CL4UQ3S4S","Submitted","Mon Dec 04 18:17:44 PST 2017","Mon Dec 04 18:43:03 PST 2017","Thu Dec 07 18:43:03 PST 2017","","","","1519","0% (0/0)","0% (0/0)","0% (0/0)","5a26037a8d02f_8e8eb8f51d183"
"3VMV5CHJZ8GX67L0NQFOZ6GVJMATGM","334916ZQEK5HNGOO7A9T5SPPUPJZTK","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; earn bonus payment for helping the robot do the required tasks","robot, human-robot interaction, dialog","$1.20","Mon Dec 04 18:16:21 PST 2017","50","BatchId:3036418;OriginalHitTemplateId:920937340;","7200","259200","Thu Dec 07 18:16:21 PST 2017","","","3RANCT1ZVFIJ2NP8XBILSA7MB3ZUB2","A3PT15XRN1X8VE","Submitted","Mon Dec 04 18:48:33 PST 2017","Mon Dec 04 19:18:08 PST 2017","Thu Dec 07 19:18:08 PST 2017","","","","1775","0% (0/0)","0% (0/0)","0% (0/0)","5a260efa0d546_1f0367dbbab70"
"3VMV5CHJZ8GX67L0NQFOZ6GVJMATGM","334916ZQEK5HNGOO7A9T5SPPUPJZTK","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; earn bonus payment for helping the robot do the required tasks","robot, human-robot interaction, dialog","$1.20","Mon Dec 04 18:16:21 PST 2017","50","BatchId:3036418;OriginalHitTemplateId:920937340;","7200","259200","Thu Dec 07 18:16:21 PST 2017","","","3RKNTXVS3MZF2FQ1CRR7KVPMUAYA4C","A3QX9ABC1DVMQG","Submitted","Mon Dec 04 22:05:45 PST 2017","Mon Dec 04 22:35:43 PST 2017","Thu Dec 07 22:35:43 PST 2017","","","","1798","100% (2/2)","0% (0/0)","0% (0/0)","5a26375591516_5312e998984e4"
